id,timestamp,symbol,price,volume,volatility,rsi,macd,bollinger_position,market_cap,pe_ratio,volume_profile,price_momentum,liquidity_ratio,order_book_imbalance,cross_correlation,sector_beta,vwap_deviation,time_of_day_factor,is_anomaly,anomaly_type,anomaly_reason_1,anomaly_reason_2,anomaly_reason_3
trade_000914,2025-06-01 11:23:42,GOOGL,249.08,32832,0.2481,37.15,1.8516,0.6458,966136776917,12.48,1.0929,0.031,0.9376,-0.0219,0.6215,1.0588,0.0076,1.1787,0,,,,
trade_000915,2025-06-13 21:50:41,META,278.77,20695,0.1542,45.99,0.7418,0.4869,296759602451,14.62,1.1126,-0.0424,0.7302,-0.0324,0.6064,1.1993,0.0111,1.2115,0,,,,
trade_000916,2025-06-15 01:57:27,KO,99.98,37054,0.3765,61.46,-0.1325,0.2018,57982834043,38.54,1.1878,-0.0307,0.6474,-0.0361,0.3319,1.0532,-0.0148,0.9373,0,,,,
trade_000917,2025-06-06 05:00:56,NVDA,72.64,28430,0.2547,62.7,1.1451,0.5364,802643587380,38.52,0.9998,0.0019,0.7736,-0.0816,0.5261,0.9695,-0.0145,1.2855,0,,,,
trade_000918,2025-06-20 11:08:15,META,74.14,30790,0.3573,42.51,-0.1518,0.2836,164356158809,29.13,0.8029,0.0128,0.9559,-0.0222,0.6552,0.8829,-0.0194,1.0989,0,,,,
trade_000919,2025-05-29 03:47:29,JPM,417.6,17598,0.153,68.71,-1.7227,0.757,796188389213,20.84,0.8627,-0.0174,0.7744,0.057,0.3957,1.1876,-0.0029,1.2747,0,,,,
trade_000920,2025-05-27 00:11:12,BAC,92.96,39635,0.2017,59.11,0.3626,0.7024,38304942623,39.8,0.812,-0.0042,0.5592,-0.0174,0.4995,0.9939,0.0056,1.0319,0,,,,
trade_000921,2025-06-10 19:13:44,META,70.58,9137,0.3172,44.61,1.8737,0.7049,827608721604,19.1,0.8138,0.0413,0.7684,-0.0247,0.3336,1.1134,0.0016,0.9091,0,,,,
trade_000922,2025-05-24 11:12:12,JPM,103.27,7891,0.2885,56.12,1.0349,0.6598,356627214245,38.93,1.1467,-0.0381,0.7366,-0.0574,0.4501,0.879,0.0164,0.9106,0,,,,
trade_000923,2025-06-01 07:00:31,KO,382.97,5238,0.2621,66.79,-1.458,0.2338,501994920363,29.36,0.9566,0.0238,0.6092,0.0555,0.5139,0.9143,-0.0068,1.0014,0,,,,
trade_000924,2025-05-30 16:54:48,BAC,100.82,17733,0.1774,68.4,-0.8769,0.3208,749653189269,28.79,0.9417,-0.0411,0.5846,0.0604,0.5093,1.118,0.0163,0.8379,0,,,,
trade_000925,2025-06-04 15:20:38,AAPL,348.08,17830,0.3402,66.11,-1.4118,0.7405,387824063250,28.52,1.0186,-0.0129,0.5703,0.0054,0.5577,1.0714,-0.0193,0.866,0,,,,
trade_000926,2025-06-05 22:57:04,PFE,425.69,10556,0.3611,52.67,0.2672,0.4573,735191412432,26.33,0.8442,-0.0407,0.7019,0.0915,0.5844,1.3269,-0.0005,1.0265,0,,,,
trade_000927,2025-06-02 16:32:21,AAPL,440.25,5574,0.1548,32.56,-0.893,0.2853,999544545918,33.83,0.8992,-0.0404,0.5371,0.0909,0.5746,1.3376,-0.0142,1.2614,0,,,,
trade_000928,2025-06-10 14:50:01,NFLX,49.71,9313,0.3105,42.85,1.2925,0.353,323488716204,22.87,1.0851,-0.0145,0.6904,-0.0307,0.5557,0.8973,-0.0042,1.178,0,,,,
trade_000929,2025-05-25 07:55:46,BAC,133.15,29927,0.2444,59.52,-0.0129,0.5764,776824202813,21.02,0.8798,0.0466,0.7851,0.0513,0.6398,1.2033,-0.0136,0.9417,0,,,,
trade_000930,2025-06-03 15:35:22,PFE,247.56,12827,0.2012,45.01,-1.8939,0.7794,707561742257,17.28,0.9043,-0.0345,0.872,-0.0132,0.4481,1.2291,0.0163,1.0152,0,,,,
trade_000931,2025-06-06 03:01:59,META,76.25,32546,0.2904,37.78,-1.9409,0.76,955299076440,33.54,0.9433,0.0044,0.7987,0.0056,0.5728,0.877,0.0009,1.2459,0,,,,
trade_000932,2025-06-02 01:25:53,JNJ,220.49,7381,0.1227,64.29,-0.0521,0.3373,659975993568,22.02,0.9362,0.0387,0.886,0.0242,0.4669,1.327,0.0134,1.2322,0,,,,
trade_000933,2025-05-26 10:03:35,AMZN,85.16,43212,0.1908,33.68,0.4259,0.5927,260111570230,18.32,0.9348,0.0478,0.5577,0.037,0.5613,1.1619,0.0023,1.0931,0,,,,
trade_000934,2025-06-05 22:12:53,AAPL,419.28,5772,0.119,34.11,0.3142,0.2342,670203334689,39.8,1.1454,0.041,0.6019,0.058,0.5802,0.93,-0.0071,1.0572,0,,,,
trade_000935,2025-06-12 19:55:04,TSLA,114.05,9091,0.2967,45.68,0.4839,0.2882,678325392521,31.97,1.0765,0.0097,0.8275,-0.0739,0.3346,0.8957,-0.0138,1.0058,0,,,,
trade_000936,2025-06-07 04:10:05,NVDA,241.33,23548,0.3357,49.01,-1.9792,0.4801,153488776410,32.57,1.0274,-0.0413,0.718,0.0098,0.3507,1.1098,-0.0143,1.2169,0,,,,
trade_000937,2025-06-11 14:12:56,KO,160.8,39227,0.2306,48.53,0.6889,0.5762,379742201650,18.33,1.0984,0.0272,0.5241,-0.0491,0.3209,0.922,0.0058,1.2621,0,,,,
trade_000938,2025-06-21 02:39:13,NFLX,368.28,8997,0.2174,65.06,1.1565,0.3331,820398993534,36.35,1.1603,-0.0075,0.6915,0.0622,0.6929,1.3168,-0.0106,1.2698,0,,,,
trade_000939,2025-06-02 19:42:31,XOM,189.95,20139,0.2682,48.22,1.4021,0.7909,879658711409,35.11,0.8982,-0.0097,0.5166,0.0012,0.5719,0.8745,-0.0145,0.9769,0,,,,
trade_000940,2025-06-11 08:26:19,JNJ,410.53,8619,0.8036835439253028,66.64,-1.3945,0.95,354828069496,25.23,0.9895,-0.093132883004728,0.6386,0.0957,0.5585,1.096,0.0106,0.8073,1,extreme_volatility,Extreme volatility: 80.4%,Price outside normal Bollinger Bands,Extreme momentum: -9.3%
trade_000941,2025-06-03 18:12:35,TSLA,53.5,21758,0.3292,35.22,-0.6692,0.2513,335216792029,19.82,0.8704,0.0094,0.5827,-0.0395,0.3094,1.1628,-0.0045,1.0056,0,,,,
trade_000942,2025-05-28 00:35:44,KO,336.49,19313,0.1628,40.32,0.2599,0.2002,494926062492,39.09,0.8432,0.01,0.7181,-0.0271,0.4666,0.9136,0.0008,0.9194,0,,,,
trade_000943,2025-06-03 10:25:18,AMZN,74.94,45656,0.2832,62.45,-0.2789,0.6474,402335213485,37.53,1.0237,-0.0413,0.8046,-0.0115,0.4958,1.2775,-0.0115,1.1671,0,,,,
trade_000944,2025-06-15 06:04:24,KO,139.0,7853,0.3055,50.28,1.6895,0.5176,809570219759,24.51,1.1406,-0.0217,0.5999,-0.0323,0.5771,0.85,-0.0166,1.1394,0,,,,
trade_000945,2025-06-20 04:44:58,JPM,200.53,21004,0.1332,54.03,0.987,0.5009,167790513719,13.49,0.8955,0.0151,0.7205,-0.0899,0.308,1.0132,0.0109,1.0709,0,,,,
trade_000946,2025-05-30 08:19:30,PG,435.26,17784,0.3996,43.09,1.3236,0.725,850504383667,30.62,1.1494,0.046,0.8585,0.0101,0.4033,1.1894,0.0056,1.2586,0,,,,
trade_000947,2025-05-27 14:58:42,KO,74.22,49504,0.3042,46.49,-0.3086,0.3832,328727020808,27.42,1.1398,-0.0435,0.6191,0.0659,0.6822,1.087,-0.0156,1.0594,0,,,,
trade_000948,2025-06-20 14:05:55,BAC,140.48,13843,0.2381,39.94,-1.9537,0.3981,921862260938,24.24,1.0244,-0.0494,0.5548,-0.0254,0.5816,1.1961,-0.0086,1.1779,0,,,,
trade_000949,2025-06-07 06:03:11,JNJ,132.16,29833,0.3743,44.49,-0.5535,0.5316,857823150063,28.62,0.9241,0.0133,0.7569,-0.0994,0.6246,1.0854,0.0046,0.931,0,,,,
trade_000950,2025-06-18 19:53:08,PG,205.94,392,0.3653,61.5,-0.2447,0.5099,363170646526,19.35,1.1783,-0.0315,0.16680910196165283,0.36972567527207906,0.5778,1.1832,-0.02422457264124693,0.8594,1,liquidity_crisis,Liquidity crisis: ratio 0.167,Order book imbalance: 37.0%,Low volume: 392 shares
trade_000951,2025-05-28 16:42:11,BAC,258.48,4254,0.1656,45.93,-0.9198,0.5861,25419882679,14.36,1.1401,0.006,0.7729,-0.0165,0.5559,0.9872,-0.0199,1.1332,0,,,,
trade_000952,2025-06-16 23:22:20,JNJ,187.45,6039,0.2238,35.21,0.5523,0.348,608596015843,25.78,1.094,-0.0377,0.9042,-0.0739,0.3384,0.8518,-0.0079,0.8683,0,,,,
trade_000953,2025-06-16 20:03:32,WMT,161.56,12549,0.3698,48.46,-0.6123,0.5041,386003931540,26.53,0.99,-0.0276,0.9074,0.09,0.681,1.3824,0.0149,1.1276,0,,,,
trade_000954,2025-06-17 18:23:55,META,141.57,35677,0.1463,63.16,0.5782,0.4346,210078988790,10.63,1.1381,0.0359,0.898,-0.0316,0.4052,0.9449,0.0115,0.9681,0,,,,
trade_000955,2025-06-18 02:59:41,BAC,151.21,36406,0.2549,53.22,0.7442,0.7372,683702381823,17.9,1.1399,-0.0331,0.9262,0.0073,0.6752,0.9886,0.0172,1.006,0,,,,
trade_000956,2025-06-05 05:40:34,PG,321.24,9219,0.1271,32.04,-0.0256,0.2126,90439232507,13.97,1.1471,-0.0304,0.6611,0.0694,0.4958,1.3332,0.0123,1.2392,0,,,,
trade_000957,2025-06-22 01:16:03,GOOGL,71.56,30965,0.1615,46.12,0.3507,0.3263,111182135108,14.89,0.8364,0.0387,0.6769,0.0286,0.4414,1.3726,0.0107,0.9002,0,,,,
trade_000958,2025-06-12 21:59:34,AAPL,208.32,10451,0.3645,52.46,1.1135,0.6815,961611383608,32.33,1.0897,-0.0128,0.7213,-0.0197,0.4284,1.2837,0.0189,0.9353,0,,,,
trade_000959,2025-05-24 00:57:56,PFE,156.23,26935,0.1657,41.04,-0.3153,0.4193,473870393734,17.13,0.8217,-0.0144,0.7102,-0.0511,0.4056,1.3575,-0.0006,1.2185,0,,,,
trade_000960,2025-06-08 19:52:37,JNJ,226.98,19485,0.1719,40.65,1.7717,0.6655,198947997657,16.55,0.8928,-0.0142,0.5155,-0.0518,0.3829,1.0789,-0.0139,1.2739,0,,,,
trade_000961,2025-06-22 09:59:27,JPM,302.54,14617,0.2225,52.76,-1.532,0.7904,782401769852,21.49,0.8665,0.031,0.9414,0.0913,0.3284,0.8009,0.0176,1.0086,0,,,,
trade_000962,2025-06-13 23:17:34,TSLA,344.67,18221,0.1431,39.62,-0.7924,0.609,63827540357,17.47,0.813,-0.0403,0.5501,-0.0575,0.3625,1.1868,-0.0139,1.1384,0,,,,
trade_000963,2025-05-26 20:51:59,PG,267.79,50749,0.2977,61.96,-0.433,0.7316,218787137444,34.06,1.1674,0.0445,0.6526,-0.0011,0.6667,0.9019,0.0196,0.8815,0,,,,
trade_000964,2025-06-19 18:18:59,PG,347.56,24366,0.3494,61.97,-0.5243,0.797,58638702370,31.93,0.9303,0.03,0.6148,-0.0314,0.3582,1.1021,-0.008,0.9853,0,,,,
trade_000965,2025-05-26 16:38:36,XOM,380.48,26960,0.3895,47.05,0.1254,0.4965,105518830292,29.61,0.9471,0.0096,0.6605,-0.0954,0.3756,1.1956,-0.0062,0.7763,0,,,,
trade_000966,2025-05-28 05:47:46,AMZN,341.06,26589,0.185,44.7,-0.4249,0.4241,615087530705,20.4,1.0936,-0.0414,0.7681,-0.0458,0.3372,1.2335,-0.0034,0.7264,0,,,,
trade_000967,2025-05-25 03:41:05,TSLA,296.14,6072,0.219,34.95,-1.3952,0.5653,274011192550,18.19,0.9636,0.0398,0.5635,0.085,0.6024,0.8146,-0.0056,0.9479,0,,,,
trade_000968,2025-06-21 06:48:24,AMZN,309.03,34544,0.1353,57.68,0.7783,0.4913,713011902857,38.98,0.8029,-0.0495,0.7539,-0.0363,0.4763,0.8274,-0.0112,1.0205,0,,,,
trade_000969,2025-06-07 20:35:15,AAPL,199.22,31350,0.2639,41.53,-0.4984,0.4215,644222774883,19.57,1.0398,-0.0091,0.8393,-0.0318,0.6605,0.8055,-0.0127,1.1649,0,,,,
trade_000970,2025-05-24 08:35:07,JPM,137.82,28159,0.2928,61.59,-0.3945,0.6408,35195813670,15.61,1.1261,-0.033,0.8817,-0.0039,0.551,1.0688,0.0085,1.096,0,,,,
trade_000971,2025-06-09 12:53:24,JNJ,74.1,33979,0.1987,53.96,1.3995,0.7586,882012677992,14.27,0.9004,0.0441,0.7555,-0.0328,0.3301,1.1651,-0.0119,1.0939,0,,,,
trade_000972,2025-06-22 05:32:05,TSLA,395.55,46800,0.2637,45.44,0.2596,0.5052,58085076614,26.15,0.83,-0.0062,0.9601,0.0211,0.3503,0.9653,-0.018,0.8042,0,,,,
trade_000973,2025-06-13 20:05:44,KO,424.01,22360,0.198,67.28,-0.6393,0.2011,310350759676,10.93,0.942,0.004,0.5026,-0.0628,0.3424,1.252,-0.0135,0.7606,0,,,,
trade_000974,2025-06-19 15:19:46,JPM,382.6,24837,0.1149,54.59,-1.1707,0.4368,13511769712,13.76,1.1201,-0.0051,0.9151,0.0512,0.6693,0.9542,0.0063,1.1796,0,,,,
trade_000975,2025-06-10 20:30:25,NFLX,202.38,2791,0.2532,32.04,-0.469,0.7495,11058666486,36.93,1.065,-0.0208,0.14978129559076453,0.6108753371008728,0.4465,0.9045,0.08868876567206976,1.0297,1,liquidity_crisis,Liquidity crisis: ratio 0.150,Order book imbalance: 61.1%,"Low volume: 2,791 shares"
trade_000976,2025-06-03 09:10:25,JPM,401.59,37110,0.3602,59.49,-0.0168,0.6986,778802575452,21.35,0.899,0.0154,0.6069,0.0954,0.5292,1.0366,0.0126,1.2922,0,,,,
trade_000977,2025-06-02 04:47:30,KO,365.25,4348,0.2497,35.66,-0.0671,0.3096,215806803239,18.38,0.8698,-0.0391,0.6992,0.0177,0.469,0.8864,-0.0037,1.0996,0,,,,
trade_000978,2025-06-03 12:37:19,TSLA,68.52,22855,0.3973,50.69,1.356,0.6149,592157686961,17.5,0.9776,-0.0187,0.8187,0.0589,0.4519,0.9829,-0.0107,1.0612,0,,,,
trade_000979,2025-06-08 03:20:45,JPM,425.02,23975,0.1907,40.43,-0.0411,0.7897,947022529652,19.2,0.8947,-0.0363,0.8587,-0.0054,0.5056,1.2304,0.0032,1.2193,0,,,,
trade_000980,2025-06-08 11:56:19,BAC,249.74,30898,0.2255,47.88,-1.4507,0.2329,930212516222,26.02,1.1172,-0.0155,0.9494,-0.032,0.3197,1.2785,0.0079,1.0143,0,,,,
trade_000981,2025-06-06 19:00:07,AAPL,187.43,15585,0.3088,51.79,1.254,0.3572,345912835185,14.48,0.8982,0.0003,0.5513,0.0461,0.4682,1.169,0.0034,0.9873,0,,,,
trade_000982,2025-06-21 03:39:54,KO,389.88,412,0.3681,46.21,-0.3465,0.464,97940597905,12.39,0.9492,-0.0079,0.12694272668055204,0.6130316316370399,0.449,1.2247,-0.09699200756668247,1.1627,1,liquidity_crisis,Liquidity crisis: ratio 0.127,Order book imbalance: 61.3%,Low volume: 412 shares
trade_000983,2025-06-01 16:08:08,NVDA,96.04,3683,0.2548,44.88,-0.2555,0.2457,822423633505,20.41,1.0005,0.013,0.598,-0.0438,0.538,0.8328,-0.001,1.1718,0,,,,
trade_000984,2025-06-09 13:45:40,PFE,372.46,10011,0.3634,47.87,-0.4653,0.6774,191427402271,36.57,1.1314,0.043,0.9165,0.087,0.5268,1.011,-0.0023,0.8204,0,,,,
trade_000985,2025-06-21 04:42:40,PG,267.13,4846,0.1149,45.58,-0.3306,0.7955,259021962518,17.82,0.9771,-0.0294,0.9893,-0.0382,0.507,1.2263,-0.0045,0.7847,0,,,,
trade_000986,2025-06-16 21:43:47,JNJ,198.82,18662,0.2482,46.42,1.4182,0.5367,480845151008,10.64,1.1213,0.0088,0.8423,0.0209,0.4576,0.8678,-0.0115,0.9408,0,,,,
trade_000987,2025-06-14 06:50:07,BAC,263.1,22780,0.2029,40.19,1.3714,0.7195,796479028404,14.13,1.0455,0.0311,0.8834,0.012,0.6043,1.1543,-0.0081,0.8689,0,,,,
trade_000988,2025-06-19 16:52:11,MSFT,387.04,42760,0.3835,41.25,-0.2758,0.2856,822457249550,36.2,0.9738,0.0338,0.6472,-0.0857,0.5092,1.0283,-0.0139,0.7341,0,,,,
trade_000989,2025-06-08 07:29:01,JNJ,215.38,24557,0.1808,63.75,-0.6248,0.2383,536514316389,36.81,0.9696,0.0357,0.6447,-0.0651,0.3776,1.2382,0.0053,0.9678,0,,,,
trade_000990,2025-06-18 10:50:53,AMZN,144.59,19794,0.3185,63.4,-0.5734,0.3509,808608463861,36.62,0.8068,-0.0404,0.8051,0.0343,0.4494,1.1778,-0.0126,0.7841,0,,,,
trade_000991,2025-06-19 16:23:14,PG,355.96,301695,0.28485000000000005,38.92,-1.1448,0.5888,926305552729,32.87,0.9572,0.0028,0.27213,0.0769,0.6701,1.1392,0.0105,0.7091,1,volume_surge,Massive volume surge: 18.3x normal volume,"Total volume: 301,695 shares",Liquidity strain detected
trade_000992,2025-06-11 18:43:10,JNJ,450.05,15986,0.2835,43.26,-0.8833,0.5881,321159901077,12.62,1.1443,-0.009,0.7838,0.0262,0.5388,0.8274,-0.012,1.1276,0,,,,
trade_000993,2025-06-05 09:29:11,KO,181.35,26707,0.1801,37.69,0.8761,0.3769,326098581937,12.6,1.151,-0.0298,0.608,-0.048,0.605,1.1838,0.0107,1.2574,0,,,,
trade_000994,2025-05-28 03:29:36,NFLX,402.03,43766,0.3992,36.74,-0.724,0.4184,91194944893,29.28,0.9094,0.0186,0.6052,-0.0054,0.4099,1.1857,0.0032,1.2253,0,,,,
trade_000995,2025-06-12 19:05:59,PG,327.29,12982,0.2991,34.37,0.3662,0.703,707771717813,39.22,0.9676,-0.0215,0.6593,0.0551,0.6122,0.951,0.015,1.0339,0,,,,
trade_000996,2025-06-05 20:08:28,PG,97.35,50870,0.2425,40.92,0.8657,0.4445,8089164728,38.91,1.0367,-0.0263,0.5516,0.046,0.3623,1.2925,0.0043,0.7891,0,,,,
trade_000997,2025-06-18 14:15:25,KO,302.42,17387,0.3298,35.34,0.9042,0.6223,890706779627,12.43,0.825,0.0157,0.5477,0.0352,0.4206,1.1686,0.0072,1.1493,0,,,,
trade_000998,2025-06-18 00:50:26,GOOGL,359.48,22931,0.1871,60.52,1.4616,0.2981,212401730024,19.51,1.1808,0.0181,0.5904,0.0429,0.3187,0.8474,-0.0079,1.1237,0,,,,
trade_000999,2025-06-02 22:58:02,PFE,58.24,41258,0.2203,47.83,-0.6792,0.2812,958507248639,17.55,0.9246,0.0481,0.622,-0.0549,0.5281,1.2481,-0.0156,0.7467,0,,,,
trade_001000,2025-06-18 13:26:40,JPM,56.1,18656,0.2438,33.35,-1.5108,0.7566,961652706021,17.25,0.8514,-0.0301,0.8328,0.0359,0.4384,0.9882,0.0027,1.0446,0,,,,
trade_001001,2025-06-17 14:43:23,META,338.18,8113,0.2428,47.27,1.1009,0.3919,733807717041,30.74,1.023,-0.024,0.5427,0.087,0.5518,1.3158,0.0058,1.2487,0,,,,
trade_001002,2025-06-02 10:11:40,JNJ,358.32,43833,0.1569,47.71,0.063,0.3154,250357849126,19.29,1.1992,0.002,0.8901,-0.016,0.3933,1.1217,0.0039,0.9667,0,,,,
trade_001003,2025-06-04 09:11:36,META,449.97,47515,0.3531,32.35,1.2102,0.6004,571394535236,36.79,0.8953,0.0086,0.7614,0.0404,0.5534,0.9068,0.0094,0.9974,0,,,,
trade_001004,2025-05-27 08:36:13,AMZN,332.85,30278,0.1279,63.22,1.6696,0.2944,868750860665,23.77,0.9459,0.0476,0.6299,-0.0737,0.6618,1.1853,0.0194,1.0971,0,,,,
trade_001005,2025-05-29 23:07:07,GOOGL,218.77,17696,0.125,55.73,1.1246,0.5154,920927804515,26.24,0.9005,0.0072,0.6339,-0.0175,0.3819,1.0115,0.0108,1.1051,0,,,,
trade_001006,2025-06-04 20:43:07,MSFT,253.88,4460,0.2423,32.86,0.5298,0.5415,120535495052,13.48,1.0688,0.0102,0.9641,-0.0082,0.3119,1.2637,0.0177,1.1664,0,,,,
trade_001007,2025-06-11 03:20:43,AAPL,368.07,22655,0.2055,58.66,-1.3909,0.6662,456015908182,27.72,1.035,0.0189,0.57,0.0324,0.6972,1.2716,0.0172,1.0984,0,,,,
trade_001008,2025-06-14 20:21:52,BAC,424.99,49794,0.2886,53.05,1.1673,0.483,442392120193,25.22,0.9826,0.0295,0.6619,0.0082,0.4831,0.9049,0.007,1.0726,0,,,,
trade_001009,2025-06-10 15:31:09,GOOGL,345.78,43161,0.274,48.04,0.1777,0.5313,949840374795,17.53,0.8606,0.0122,0.8281,0.0131,0.603,1.0181,0.0141,1.0276,0,,,,
trade_001010,2025-05-25 18:23:49,XOM,265.61,13300,0.1765,32.62,1.4268,0.3734,343034177358,27.27,0.8793,-0.0011,0.7146,0.0248,0.5721,1.1529,0.0002,1.2476,0,,,,
trade_001011,2025-06-03 10:01:45,BAC,48.51,38634,0.3128,30.98,-0.8026,0.3793,380628054904,20.58,1.1609,0.0157,0.7908,-0.0916,0.6212,1.0386,0.0193,1.1208,0,,,,
trade_001012,2025-06-14 12:16:07,MSFT,277.26,32064,0.3221,53.02,1.6818,0.6016,392462571147,25.31,1.1422,-0.0337,0.6727,-0.0539,0.3149,1.2657,0.0067,0.8752,0,,,,
trade_001013,2025-05-26 14:49:54,BAC,401.86,13565,0.3215,65.53,0.9165,0.5793,883974551992,20.78,0.9992,-0.0114,0.6637,0.0275,0.6159,1.244,0.0046,0.8014,0,,,,
trade_001014,2025-05-31 07:24:01,GOOGL,315.45,48568,0.2667,14.319512633596418,-8,0.7167,256020435364,34.09,1.1153,-0.15,0.6201,-0.0873,0.3847,1.1963,0.0066,1.0963,1,unusual_rsi,Extreme RSI: 14.3 (Oversold condition),MACD divergence: -8.00,Strong momentum divergence
trade_001015,2025-05-24 02:24:45,NVDA,449.02,278,0.1919,65.36,0.1523,0.7663,703235870827,29.51,0.8436,-0.0124,0.19627108103733082,0.40452133508403837,0.6791,1.0105,0.06504185710755106,0.7352,1,liquidity_crisis,Liquidity crisis: ratio 0.196,Order book imbalance: 40.5%,Low volume: 278 shares
trade_001016,2025-06-20 06:43:04,MSFT,187.21,27765,0.1279,60.73,-1.5812,0.48,274702181879,29.25,0.8426,-0.0274,0.7143,-0.0713,0.4874,1.3216,-0.0091,1.1759,0,,,,
trade_001017,2025-05-26 17:26:11,AMZN,128.49,39354,0.1833,52.47,1.1708,0.5363,183949960427,23.16,0.821,-0.0428,0.8506,0.0624,0.4809,1.2527,0.007,1.1754,0,,,,
trade_001018,2025-06-19 10:07:09,NFLX,236.49,14267,0.1547,53.3,1.2456,0.3393,626336842970,26.96,1.1165,0.0021,0.7352,-0.0198,0.4725,0.9021,0.0142,0.8259,0,,,,
trade_001019,2025-06-14 15:40:27,PFE,336.63,6692,0.3858,55.49,0.6926,0.3486,360875950392,35.08,0.8564,-0.0217,0.8284,-0.0782,0.6224,1.0357,0.0186,0.9253,0,,,,
trade_001020,2025-06-09 18:33:09,AMZN,243.57,8139,0.2176,69.98,0.087,0.6534,198714784710,20.01,1.1918,0.0197,0.8644,-0.0259,0.6389,1.1657,0.0013,0.8486,0,,,,
trade_001021,2025-06-04 17:06:04,XOM,326.38,38709,0.1329,69.06,1.8415,0.3417,610645258598,13.84,1.0958,0.0063,0.7469,0.0477,0.4759,0.9673,0.0005,0.9042,0,,,,
trade_001022,2025-05-29 02:59:12,META,134.39,17545,0.1053,42.39,0.6818,0.2088,412352841649,31.91,0.8941,0.0347,0.8608,0.0025,0.4854,0.8926,0.0184,1.2088,0,,,,
trade_001023,2025-05-27 07:20:03,XOM,150.78,24902,0.2525,62.81,0.9301,0.3675,937482058307,37.68,0.8942,0.0227,0.9777,-0.0608,0.3043,0.8337,-0.0009,0.9321,0,,,,
trade_001024,2025-06-13 03:46:04,AAPL,395.67,5965,0.1151,56.97,1.1961,0.4113,148804950790,13.22,0.9003,0.0103,0.6174,-0.0192,0.5046,1.1347,-0.0015,1.1871,0,,,,
trade_001025,2025-06-12 15:37:07,BAC,73.42,44017,0.1172,49.72,-1.0259,0.6882,707080558056,35.44,0.9161,-0.0011,0.609,-0.0438,0.6314,0.9081,0.0166,0.887,0,,,,
trade_001026,2025-06-08 05:45:21,MSFT,107.0,46306,0.3776,63.99,-0.0972,0.4187,180915811727,30.39,1.0209,-0.0373,0.9956,-0.0403,0.6884,1.3476,-0.0009,1.1978,0,,,,
trade_001027,2025-06-18 15:19:43,JPM,106.93,46563,0.3486,60.2,-1.9635,0.2792,849386712702,15.76,1.066,-0.0346,0.6782,0.0272,0.4057,0.916,0.0164,0.8658,0,,,,
trade_001028,2025-06-13 01:27:47,NFLX,452.23,36655,0.3497,33.1,1.0478,0.3133,714463148524,32.57,0.9519,-0.0207,0.5564,0.014,0.563,0.8906,-0.0024,1.0841,0,,,,
trade_001029,2025-06-19 23:23:14,AMZN,188.3,49318,0.1345,62.86,-0.6674,0.7449,705261778657,36.11,0.8287,0.0291,0.6401,-0.0862,0.6947,0.8076,-0.0114,0.8896,0,,,,
trade_001030,2025-06-11 16:46:00,XOM,195.15,49419,0.232,35.45,-0.1188,0.3922,243530880590,25.06,1.1113,0.0165,0.813,-0.0163,0.3219,1.1536,0.0026,1.0464,0,,,,
trade_001031,2025-06-22 01:37:26,JPM,307.81,9616,0.2937,60.28,0.5211,0.7734,505445187212,19.19,0.8538,-0.0122,0.7343,0.0771,0.3924,1.2308,-0.011,0.843,0,,,,
trade_001032,2025-06-11 14:14:29,PFE,53.35,19067,0.1487,60.89,0.9326,0.6189,301335961432,11.02,1.0419,0.0375,0.8965,0.0519,0.4463,1.0864,0.0023,1.1703,0,,,,
trade_001033,2025-06-16 06:20:59,XOM,185.82,40335,0.1172,66.0,0.1152,0.5276,408857370626,38.96,0.8889,-0.0332,0.9139,0.0746,0.6594,0.805,-0.0012,0.9906,0,,,,
trade_001034,2025-06-18 21:05:18,AAPL,276.61,3289,0.2877,49.67,-1.367,0.4268,739930878005,30.14,0.8571,-0.0116,0.8096,-0.0394,0.4673,1.0197,-0.0001,0.934,0,,,,
trade_001035,2025-06-22 20:35:25,MSFT,162.64,15378,0.147,53.3,-1.6514,0.4748,437071575541,28.39,1.1725,0.0461,0.7439,-0.0052,0.3077,1.2823,-0.0115,0.7033,0,,,,
trade_001036,2025-06-19 06:19:06,WMT,338.82,50217,0.1968,45.06,-0.184,0.2982,802023231144,24.1,0.8171,0.0089,0.7875,0.027,0.6257,0.8694,0.0079,0.844,0,,,,
trade_001037,2025-05-30 02:45:53,JNJ,93.48,49877,0.1972,58.4,1.0938,0.7337,944875160841,31.62,0.9319,0.0413,0.7542,-0.0971,0.5415,1.1402,0.0014,0.8596,0,,,,
trade_001038,2025-06-10 10:28:01,XOM,311.93,15340,0.18,68.65,0.8688,0.7429,863192621856,15.17,0.9546,0.0249,0.9917,0.039,0.5411,1.0169,0.0131,0.7817,0,,,,
trade_001039,2025-05-26 21:13:19,PFE,209.32,14430,0.3804,40.07,0.9737,0.7209,784715241163,30.69,1.1151,0.0375,0.8991,0.0082,0.4481,1.3056,0.0195,1.2747,0,,,,
trade_001040,2025-06-08 20:09:19,BAC,252.18,45550,0.1675,42.53,0.8977,0.7986,544553237914,23.24,0.9688,0.0103,0.7475,0.0168,0.3761,0.8112,-0.0097,0.7895,0,,,,
trade_001041,2025-06-15 05:34:09,JNJ,77.94,33897,0.3554,59.24,1.4584,0.762,977576802211,15.53,1.1204,0.03,0.6106,-0.0687,0.5859,1.2866,-0.0127,0.7786,0,,,,
