id,timestamp,symbol,price,volume,volatility,rsi,macd,bollinger_position,market_cap,pe_ratio,volume_profile,price_momentum,liquidity_ratio,order_book_imbalance,cross_correlation,sector_beta,vwap_deviation,time_of_day_factor,is_anomaly,anomaly_type,anomaly_reason_1,anomaly_reason_2,anomaly_reason_3
trade_000253,2025-06-21 00:07:17,MSFT,312.83,10097,0.1254,63.48,-1.8369,0.5509,817671632639,27.14,0.912,-0.0191,0.9154,0.0225,0.4285,0.8026,0.0079,0.7338,0,,,,
trade_000254,2025-06-13 16:52:06,GOOGL,62.05,47186,0.3738,31.81,-0.0851,0.7727,178338917530,13.88,1.0035,-0.0464,0.8756,0.0748,0.4565,0.8234,-0.0048,0.8325,0,,,,
trade_000255,2025-06-05 02:58:39,WMT,324.85,47216,0.2097,65.8,0.5117,0.3354,730277012135,12.52,1.1485,0.0256,0.8643,0.0595,0.369,1.1788,-0.0164,1.0946,0,,,,
trade_000256,2025-06-14 21:31:54,MSFT,444.24,21723,0.1133,46.95,-1.0514,0.2808,264367817736,38.08,0.8572,0.0297,0.7691,0.071,0.5409,0.8775,-0.0168,0.7514,0,,,,
trade_000257,2025-06-11 20:59:54,AMZN,244.57,16307,0.1928,49.45,0.2699,0.55,296401307830,31.38,0.9248,-0.0486,0.5318,0.0731,0.3106,0.9702,0.0097,0.9989,0,,,,
trade_000258,2025-06-02 19:40:42,AMZN,295.6,47889,0.1471,65.71,-0.6172,0.5032,595760989880,37.42,1.0225,0.036,0.8406,-0.0887,0.3216,1.0027,0.0057,1.1297,0,,,,
trade_000259,2025-06-15 07:14:36,META,433.28,23666,0.2698,42.89,1.2993,0.696,881657664044,28.22,1.0932,-0.0031,0.5179,0.0901,0.3938,1.2651,-0.0088,1.1095,0,,,,
trade_000260,2025-05-27 10:16:09,BAC,197.22,30480,0.2494,42.22,-1.9772,0.2308,525053128020,18.15,1.147,0.0123,0.7104,-0.0275,0.6857,1.0966,0.0126,0.7256,0,,,,
trade_000261,2025-06-03 00:17:09,XOM,350.17,41212,0.1763,38.12,0.9821,0.3978,80526473033,32.74,0.9372,-0.0478,0.9341,0.0473,0.5555,1.2577,0.0027,0.9162,0,,,,
trade_000262,2025-06-16 04:14:30,NVDA,464.55,32787,0.2723,34.4,1.4767,0.5023,587560230604,28.08,0.9173,0.0161,0.9017,-0.009,0.6191,1.1722,0.0145,1.2538,0,,,,
trade_000263,2025-05-30 14:27:58,PG,158.4,50385,0.1257,61.85,-0.5896,0.5681,961535326108,22.11,1.0457,-0.001,0.5307,0.0114,0.3147,0.8916,0.0056,1.0868,0,,,,
trade_000264,2025-06-07 01:08:14,KO,220.63,23904,0.2113,57.12,1.842,0.3236,370974362907,17.35,0.8354,0.0394,0.7742,-0.0236,0.4688,1.0864,-0.0165,0.9991,0,,,,
trade_000265,2025-06-16 21:28:45,XOM,102.38,15619,0.2895,51.43,-0.1093,0.6278,56308735059,25.39,1.1732,0.0332,0.866,-0.0083,0.4044,0.8264,-0.0144,1.2023,0,,,,
trade_000266,2025-06-12 14:28:03,PFE,353.47,48448,0.1888,43.33,0.1218,0.7032,115165199652,16.16,1.1727,-0.0159,0.9334,0.0868,0.6631,1.2397,0.0004,0.9741,0,,,,
trade_000267,2025-06-20 13:40:08,PFE,365.1,46692,0.2029,59.74,0.3219,0.7213,782125900265,24.36,0.8512,0.0047,0.8807,-0.0671,0.4772,1.3698,-0.0173,1.2486,0,,,,
trade_000268,2025-06-17 20:51:37,NFLX,213.3,24090,0.2462,34.88,-1.8732,0.3825,520368886381,35.45,0.8244,-0.0246,0.7972,-0.0423,0.6365,0.8537,0.0124,1.0359,0,,,,
trade_000269,2025-05-29 19:03:56,PG,66.7,13837,0.2817,66.84,1.8778,0.2105,375092897458,31.27,0.9316,-0.0138,0.8237,-0.0412,0.3881,0.8066,-0.0125,0.7538,0,,,,
trade_000270,2025-06-10 09:54:24,PG,350.19,5575,0.2926,53.61,-1.9441,0.6996,340658445916,20.23,1.0266,-0.0175,0.7181,0.0104,0.6248,0.8302,0.0135,0.8617,0,,,,
trade_000271,2025-05-27 07:59:06,TSLA,419.15,19386,0.2867,40.19,-1.805,0.458,932137385426,28.29,0.878,0.0483,0.9511,-0.0354,0.4014,1.1175,-0.0149,1.134,0,,,,
trade_000272,2025-06-21 01:48:46,JPM,435.31,47881,0.2118,56.24,-1.7116,0.7851,810565500386,38.01,0.9089,-0.0148,0.5689,0.0162,0.5613,0.8757,-0.0081,1.0183,0,,,,
trade_000273,2025-06-14 06:49:32,NFLX,58.4,6597,0.1175,31.48,-0.1219,0.4251,836191372823,23.3,0.8918,-0.0124,0.6848,0.0408,0.6258,1.1423,-0.001,0.9552,0,,,,
trade_000274,2025-06-18 07:42:17,BAC,303.61,38900,0.2637,46.71,-1.2298,0.4324,258008148000,16.04,1.172,0.0138,0.8505,-0.0725,0.3656,1.142,-0.0027,1.2957,0,,,,
trade_000275,2025-05-27 20:22:42,GOOGL,174.28,5917,0.3542,67.14,-1.3739,0.7389,463311429058,35.3,0.923,0.0143,0.7442,0.0682,0.3567,0.9211,0.0165,0.7529,0,,,,
trade_000276,2025-05-29 08:28:52,NVDA,58.8,9098,0.3954,61.54,0.9104,0.6143,829177140720,37.91,1.0888,-0.0241,0.6942,0.0478,0.5279,0.8686,-0.0178,0.9398,0,,,,
trade_000277,2025-06-16 21:21:23,XOM,293.28,35305,0.3935,60.1,1.7903,0.765,254213328611,23.0,0.8728,0.0485,0.5515,0.0297,0.4129,0.8503,-0.005,1.0055,0,,,,
trade_000278,2025-06-22 07:25:38,AMZN,350.67,15446,0.2358,60.98,0.5334,0.2581,979782055686,38.07,0.9023,0.0277,0.5421,-0.04,0.5668,1.3314,-0.0045,0.8928,0,,,,
trade_000279,2025-06-02 18:05:25,TSLA,224.61,12321,0.3439,43.53,-0.9538,0.7757,220172040212,24.62,1.0112,0.0303,0.6057,0.0652,0.6964,0.9268,-0.0038,1.0309,0,,,,
trade_000280,2025-06-08 05:16:08,JNJ,285.41,26619,0.3332,51.93,-0.9098,0.418,440396334823,39.57,0.8527,-0.0161,0.7072,0.0145,0.483,1.1606,-0.0018,1.0922,0,,,,
trade_000281,2025-05-30 01:00:41,GOOGL,226.01,4911,0.2892,69.02,0.1537,0.3312,119629208874,28.47,0.9056,-0.0091,0.7066,-0.094,0.4859,0.8494,0.0087,1.1843,0,,,,
trade_000282,2025-05-23 23:47:40,TSLA,80.63,16422,0.373,67.66,-1.6111,0.3905,991710993531,36.5,0.969,0.0282,0.6911,-0.0563,0.3336,0.8376,-0.0167,1.1792,0,,,,
trade_000283,2025-06-10 21:16:33,BAC,149.92,14831,0.3993,51.2,0.3326,0.2765,170846015649,28.73,0.9951,-0.0398,0.5916,0.0493,0.6084,1.033,-0.0071,1.253,0,,,,
trade_000284,2025-05-28 22:29:04,KO,300.56,12828,0.3022,69.96,-1.4031,0.3078,778532978452,37.75,0.9559,-0.0274,0.6288,-0.0677,0.3045,0.9559,-0.0013,1.011,0,,,,
trade_000285,2025-06-01 22:36:06,PFE,228.64,2548,0.2191,45.5,-1.0415,0.3645,508325950802,15.83,0.9201,0.042,0.5732,-0.0939,0.5037,0.8258,-0.0102,1.2715,0,,,,
trade_000286,2025-06-21 20:59:30,PFE,462.21,29287,0.3913,41.1,0.8415,0.7058,698471560197,12.77,1.1625,0.0279,0.8656,-0.0596,0.6618,1.2011,0.0129,0.7852,0,,,,
trade_000287,2025-06-19 14:59:59,BAC,165.74,40614,0.1083,45.84,0.2831,0.7144,436182730180,13.77,0.9982,0.0237,0.7024,0.0194,0.5558,1.0797,-0.008,0.7285,0,,,,
trade_000288,2025-06-16 06:36:43,PFE,137.98,30103,0.3469,45.48,0.7617,0.538,526050671013,30.85,1.0071,-0.0319,0.7879,0.0941,0.5463,0.9951,-0.0004,1.2569,0,,,,
trade_000289,2025-06-20 10:21:59,NVDA,378.51,32811,0.158,56.18,1.3662,0.6191,852217305492,31.98,0.8841,0.0002,0.518,0.0669,0.4448,0.9245,-0.0089,0.8675,0,,,,
trade_000290,2025-05-29 14:15:24,JPM,201.84,19730,0.1517,44.17,0.8008,0.6886,347855813709,14.35,0.9653,0.0179,0.98,-0.0261,0.3905,1.3381,0.0029,1.2905,0,,,,
trade_000291,2025-05-31 16:08:02,JNJ,365.21,16379,0.1235,65.45,-0.8662,0.5294,717205474071,31.64,1.0398,-0.0337,0.515,-0.0821,0.4107,1.103,-0.0172,0.989,0,,,,
trade_000292,2025-06-13 12:06:44,NVDA,162.72,30088,0.2191,41.22,1.2656,0.2658,266857879751,25.27,1.1191,0.0426,0.5227,0.0544,0.6398,1.1076,-0.0113,1.0702,0,,,,
trade_000293,2025-06-07 19:27:55,XOM,408.51,39266,0.3381,38.5,1.4766,0.5517,5021967954,18.99,0.8946,-0.0283,0.8692,-0.0025,0.3036,0.9206,0.0137,1.14,0,,,,
trade_000294,2025-06-03 00:29:57,META,231.98,48826,0.32,65.57,0.2802,0.639,865158546513,18.03,1.1903,0.0165,0.5351,0.0852,0.6119,1.2226,-0.0176,1.0264,0,,,,
trade_000295,2025-06-17 13:08:54,AMZN,76.69,39619,0.1306,55.91,-0.6955,0.3782,521481455828,14.43,1.1045,-0.0219,0.8813,0.0036,0.4636,1.2691,-0.0133,0.9788,0,,,,
trade_000296,2025-06-20 13:38:22,WMT,55.37,16649,0.3743,54.5,-1.0779,0.6792,761052972372,38.01,1.159,0.0372,0.7496,-0.035,0.4069,0.8058,0.004,0.9205,0,,,,
trade_000297,2025-06-08 09:25:50,NVDA,162.24,19806,0.3441,44.21,0.9106,0.6256,82987150396,33.9,1.0083,0.0394,0.6909,0.0568,0.3252,0.8725,0.0018,0.8488,0,,,,
trade_000298,2025-06-21 22:10:05,AMZN,225.38,30252,0.2519,56.81,0.7055,0.5627,315623174570,35.42,0.8431,0.0074,0.8981,0.0866,0.4582,0.8662,0.0116,1.0768,0,,,,
trade_000299,2025-06-04 11:57:18,META,56.56,43845,0.3205,68.45,-0.3155,0.2588,815282419867,39.46,0.9322,-0.0131,0.8534,0.0281,0.3353,0.9846,0.0013,1.1442,0,,,,
trade_000300,2025-06-03 20:10:47,JPM,295.19,21201,0.2806,66.59,1.9415,0.2348,724424684797,38.33,0.9958,-0.0004,0.8186,-0.0781,0.4072,0.8158,0.0163,1.0725,0,,,,
trade_000301,2025-06-17 23:29:35,JPM,58.15,49024,0.81578668183621,69.86,0.2307,0.05,912349101490,19.41,0.9666,0.0792971903116535,0.7378,-0.0587,0.6299,1.161,-0.0058,1.0708,1,extreme_volatility,Extreme volatility: 81.6%,Price outside normal Bollinger Bands,Extreme momentum: 7.9%
trade_000302,2025-05-31 10:36:05,PG,85.2,18579,0.1693,52.94,-1.6159,0.5566,151858845263,38.0,1.0757,-0.0269,0.8501,-0.0713,0.4817,1.1382,0.0037,0.7588,0,,,,
trade_000303,2025-05-24 01:42:52,WMT,250.15,44412,0.3125,40.92,-0.8742,0.7556,691501855405,32.52,1.1854,0.0372,0.9183,0.0296,0.6535,1.0221,0.0145,1.2935,0,,,,
trade_000304,2025-06-20 11:26:33,AMZN,53.25,41478,0.173,48.58,-0.4589,0.6457,371177615424,28.82,1.1842,-0.0292,0.7892,-0.0428,0.5049,0.996,-0.0153,0.9157,0,,,,
trade_000305,2025-06-01 16:02:17,JPM,159.36,17235,0.3797,64.4,1.5411,0.429,268332231187,36.1,0.8765,0.0272,0.9766,0.036,0.5073,0.8109,0.0176,0.8765,0,,,,
trade_000306,2025-06-08 06:45:44,NFLX,263.78,49329,0.8373588779610104,40.48,-1.9925,0.95,483157541725,19.0,0.8738,0.016500054339039533,0.8126,0.0796,0.6206,0.9661,0.0141,1.2006,1,extreme_volatility,Extreme volatility: 83.7%,Price outside normal Bollinger Bands,Extreme momentum: 1.7%
trade_000307,2025-06-03 14:15:58,PG,347.74,29787,0.1371,40.4,-1.1985,0.6479,778448939057,18.9,1.0924,-0.0232,0.6481,-0.0964,0.4719,1.129,-0.0126,1.258,0,,,,
trade_000308,2025-05-28 22:59:29,PFE,219.03,728849,0.50805,43.33,-1.0822,0.5379,875383140642,11.02,1.0667,-0.0061,0.15702,0.0933,0.5378,1.1676,-0.0115,0.8271,1,volume_surge,Massive volume surge: 17.4x normal volume,"Total volume: 728,849 shares",Liquidity strain detected
trade_000309,2025-06-02 16:08:31,META,186.42,10979,0.3586,61.21,0.2228,0.4975,861700955977,22.14,1.0259,-0.0027,0.8546,0.0061,0.3925,1.1225,0.017,0.9329,0,,,,
trade_000310,2025-06-14 11:19:33,GOOGL,471.26,25121,0.2183,69.62,-0.7506,0.4823,749113822220,30.48,0.9848,0.0159,0.5006,0.0891,0.5921,1.365,0.0173,1.222,0,,,,
trade_000311,2025-06-06 21:19:32,AAPL,286.97,22209,0.2081,30.27,-0.7977,0.6956,265024355734,22.38,1.065,-0.046,0.6309,-0.0261,0.6395,1.0447,-0.0141,0.9369,0,,,,
trade_000312,2025-06-04 01:23:28,TSLA,222.31,39122,0.1613,49.02,-1.388,0.3254,317295886001,34.04,1.074,-0.0202,0.954,0.0507,0.6655,0.8099,0.0129,1.233,0,,,,
trade_000313,2025-05-28 00:23:21,XOM,343.54,38178,0.867345400211008,56.13,1.6695,0.95,354653168235,21.15,1.179,-0.1554152757865399,0.7689,0.0052,0.4843,1.3434,0.0045,1.1093,1,extreme_volatility,Extreme volatility: 86.7%,Price outside normal Bollinger Bands,Extreme momentum: -15.5%
trade_000314,2025-06-22 12:21:09,PFE,54.6,8706,0.2805,46.82,-0.3052,0.705,464894059742,38.54,0.9027,0.0437,0.8563,-0.0255,0.3771,0.9603,0.0113,0.7259,0,,,,
trade_000315,2025-06-05 07:58:06,PG,185.69,9743,0.1285,64.16,0.1561,0.5326,913449985818,23.89,0.9162,-0.0041,0.5853,0.0953,0.3124,1.0735,-0.0118,1.1484,0,,,,
trade_000316,2025-06-21 15:03:49,BAC,204.13,30727,0.193,38.74,0.935,0.4743,623577336036,22.46,1.1588,-0.0417,0.8643,-0.0907,0.316,1.3432,-0.0012,1.1049,0,,,,
trade_000317,2025-06-02 09:35:22,JNJ,386.2,36405,0.1306,43.65,1.04,0.7173,873828240546,28.53,1.1243,-0.0254,0.6018,-0.0945,0.3178,1.3263,0.0004,1.0083,0,,,,
trade_000318,2025-06-19 11:45:53,GOOGL,118.92,36900,0.2453,69.86,-0.3736,0.359,275504516703,20.22,1.0736,-0.0422,0.7764,0.0611,0.5604,1.1088,-0.0088,1.1835,0,,,,
trade_000319,2025-06-01 14:36:07,NVDA,374.54,37497,0.2315,50.83,0.6575,0.6491,131444362935,36.05,1.1543,-0.0422,0.8828,0.012,0.6976,1.245,-0.0179,0.8012,0,,,,
trade_000320,2025-06-14 22:44:59,AMZN,189.7,39356,0.2386,36.38,-0.0181,0.3972,476251774689,23.38,1.1845,0.0137,0.8201,-0.0573,0.3522,0.8662,-0.0144,0.9993,0,,,,
trade_000321,2025-05-31 10:45:18,NVDA,200.0,14713,0.3771,32.85,-0.6274,0.2489,738595986035,27.65,0.8292,0.0035,0.8008,0.0902,0.4575,1.3279,-0.0055,1.1332,0,,,,
trade_000322,2025-05-24 16:08:31,AMZN,97.48,30712,0.1561,69.23,-1.6484,0.6009,149391751252,12.69,0.9059,0.0066,0.7846,0.0201,0.6028,1.094,-0.0125,0.8049,0,,,,
trade_000323,2025-06-01 14:07:25,NFLX,232.8,29396,0.2993,65.24,0.0951,0.3013,643339635968,19.24,0.9572,0.0,0.8434,-0.0017,0.5657,0.9925,0.0153,1.2641,0,,,,
trade_000324,2025-06-22 18:46:00,TSLA,255.68,7588,0.2219,63.93,-1.5356,0.5955,814649190772,16.79,0.9539,0.0367,0.5558,-0.0509,0.5612,1.1607,-0.0173,1.1816,0,,,,
trade_000325,2025-06-17 11:25:14,NFLX,200.03,42001,0.3815,43.75,1.6777,0.4246,189342015664,12.76,0.8729,-0.0342,0.5304,-0.0513,0.588,0.9647,-0.0049,1.1469,0,,,,
trade_000326,2025-06-12 06:46:08,AAPL,225.03,11717,0.1781,42.88,1.4873,0.3038,970192296897,18.95,1.1148,-0.0048,0.546,0.041,0.3134,1.0429,0.0048,1.1773,0,,,,
trade_000327,2025-06-11 19:01:15,WMT,328.47,23934,0.2807,55.24,-0.5279,0.7515,804981856775,11.87,1.1466,0.0467,0.5722,0.0862,0.5118,1.3961,0.0023,0.9645,0,,,,
trade_000328,2025-06-06 04:30:52,META,273.72,32452,0.3082,55.42,0.8804,0.5123,115540659615,18.53,0.9656,-0.0293,0.5413,-0.0763,0.638,1.2952,-0.0025,0.8346,0,,,,
trade_000329,2025-05-24 22:02:20,GOOGL,287.01,1966,0.3107,66.48,0.8425,0.3961,874040494104,28.46,1.1793,0.024,0.8739,-0.0417,0.4517,0.8384,0.0023,1.1217,0,,,,
trade_000330,2025-06-18 02:46:13,AAPL,117.48,40681,0.283,69.92,0.7945,0.303,348534578212,29.89,1.1615,-0.0205,0.7579,-0.074,0.4393,1.2779,-0.0174,0.8757,0,,,,
trade_000331,2025-06-10 06:47:10,AAPL,344.97,28121,0.2938,69.44,-0.9009,0.4293,381378896673,19.17,0.9218,-0.0329,0.9844,0.0483,0.5055,1.3169,-0.0121,1.1386,0,,,,
trade_000332,2025-06-13 15:01:15,WMT,436.15,42962,0.2729,36.35,-0.4073,0.4516,513576084308,19.93,1.1082,-0.0205,0.6317,-0.0695,0.4484,0.9302,0.0177,1.0088,0,,,,
trade_000333,2025-06-08 22:35:41,META,102.9,45401,0.2743,63.86,1.8702,0.4632,490154078010,33.91,1.0409,-0.048,0.8821,-0.08,0.6668,1.3877,-0.0033,0.8513,0,,,,
trade_000334,2025-05-30 00:32:44,GOOGL,266.77,7216,0.1137,46.75,-0.0146,0.3472,400467887400,12.45,1.1068,0.0497,0.7559,-0.0325,0.6936,1.2991,-0.0078,1.2342,0,,,,
trade_000335,2025-06-07 09:24:08,NFLX,307.8,35962,0.37,33.79,-0.7146,0.32,5149223969,38.99,1.0057,0.0085,0.5158,0.0343,0.6218,1.2517,-0.0117,1.2071,0,,,,
trade_000336,2025-06-02 01:16:51,KO,244.42,5809,0.8123856929243009,57.97,-1.4669,0.95,885507120566,29.12,0.9167,0.12822061868017132,0.6695,-0.0525,0.6136,0.8793,-0.0161,0.9778,1,extreme_volatility,Extreme volatility: 81.2%,Price outside normal Bollinger Bands,Extreme momentum: 12.8%
trade_000337,2025-06-16 05:42:00,GOOGL,205.15,14738,0.1204,58.89,0.6845,0.5585,708351921483,15.68,1.1378,0.0032,0.7635,0.0491,0.3745,1.118,-0.0114,1.017,0,,,,
trade_000338,2025-06-06 00:18:33,WMT,381.98,40846,0.3879,61.43,0.353,0.3528,219551416359,24.98,1.1503,-0.0242,0.5903,-0.0068,0.4113,1.3959,-0.0004,0.8381,0,,,,
trade_000339,2025-06-19 18:50:14,MSFT,70.4,41400,0.1937,46.56,-1.6671,0.6168,978808994209,11.14,0.9294,0.0,0.8948,-0.0292,0.4721,0.8623,-0.0175,1.2838,0,,,,
trade_000340,2025-05-31 14:42:46,AMZN,101.88,20650,0.218,69.01,1.4265,0.3263,938639063344,24.21,1.0098,-0.0231,0.923,0.0241,0.613,1.3749,0.0157,1.1683,0,,,,
trade_000341,2025-06-22 15:03:33,BAC,149.29,12354,0.3638,68.37,1.4819,0.7029,855181208647,19.24,0.8279,0.0127,0.5346,0.0809,0.3277,1.1366,0.0181,1.1572,0,,,,
trade_000342,2025-05-24 12:01:31,GOOGL,92.48,23236,0.149,52.2,-1.3912,0.4701,659008536605,24.65,0.9659,0.0434,0.7645,0.0585,0.3064,1.221,-0.0115,0.8127,0,,,,
trade_000343,2025-06-15 12:43:14,WMT,219.06,24959,0.1954,33.26,-1.3982,0.6019,541332324700,16.33,1.0191,-0.0139,0.9608,0.0846,0.4732,0.8623,-0.0153,1.2027,0,,,,
trade_000344,2025-06-05 11:13:18,KO,139.0,4670,0.159,34.12,-1.3955,0.5168,41206660710,14.98,1.1028,-0.0043,0.777,0.0785,0.4952,1.2138,0.0143,0.746,0,,,,
trade_000345,2025-06-01 01:37:52,JPM,128.8,37563,0.3347,49.84,1.8637,0.7858,816608693592,12.83,1.0169,-0.0413,0.6327,-0.0861,0.6227,1.1861,0.0154,1.1648,0,,,,
trade_000346,2025-06-07 19:59:29,JNJ,417.67,35508,0.2892,51.59,0.3251,0.4476,79213691039,26.37,0.8885,0.019,0.8162,0.0439,0.527,1.0613,0.0186,0.9233,0,,,,
trade_000347,2025-06-13 07:11:23,KO,336.74,12655,0.2512,57.19,0.3396,0.4259,925997781335,10.42,0.891,0.0435,0.8061,0.0772,0.313,1.2729,0.0167,0.7851,0,,,,
trade_000348,2025-06-17 06:09:40,NVDA,110.18,46100,0.1367,36.84,-0.9921,0.2222,716704580078,13.06,1.1889,-0.0326,0.8123,0.0872,0.4594,1.1884,-0.0172,1.1357,0,,,,
trade_000349,2025-05-29 13:38:32,XOM,189.99,10963,0.141,35.49,-0.3651,0.4617,827648813450,13.38,1.1514,0.0148,0.9257,0.0761,0.5529,0.8118,-0.013,1.2773,0,,,,
trade_000350,2025-06-14 19:09:39,AAPL,67.03,35877,0.2094,45.96,-1.5337,0.5366,699301662937,18.42,1.0963,0.0298,0.9835,-0.0916,0.3935,1.1936,-0.015,1.0089,0,,,,
trade_000351,2025-06-09 11:39:40,JPM,374.22,24189,0.2434,59.89,-1.297,0.511,25259253599,33.16,1.1147,-0.0152,0.7342,0.0707,0.4222,0.8512,-0.0175,1.1282,0,,,,
trade_000352,2025-06-19 22:47:38,MSFT,459.12,4054,0.3002,56.87,-1.2271,0.6332,148543701130,13.7,0.808,-0.0304,0.5658,-0.058,0.3271,1.1915,0.0168,1.0197,0,,,,
trade_000353,2025-06-03 11:45:33,XOM,338.68,14293,0.2693,49.81,-1.188,0.5436,489994582403,34.55,1.1155,0.0438,0.8141,-0.0416,0.3327,1.3255,-0.0198,0.7743,0,,,,
trade_000354,2025-06-15 15:41:10,GOOGL,445.21,20829,0.2118,51.28,0.4193,0.7962,676883422341,21.4,0.9531,-0.0245,0.7787,0.0913,0.4978,1.3605,-0.0023,1.0393,0,,,,
trade_000355,2025-06-10 10:45:55,PG,152.23,9504,0.2658,33.41,1.1235,0.6552,758558644173,20.02,0.9132,-0.0401,0.5711,0.0894,0.6966,0.8795,-0.0172,1.0997,0,,,,
trade_000356,2025-05-24 03:25:28,TSLA,212.41,46382,0.2696,39.89,0.4624,0.5499,847494268075,39.16,0.8666,-0.0193,0.7279,0.0418,0.6426,1.2279,-0.0067,0.9641,0,,,,
trade_000357,2025-06-12 14:53:08,GOOGL,389.88,20763,0.3553,51.0,0.0777,0.7628,491167585930,18.16,0.9196,0.0236,0.9188,-0.0462,0.38,0.9127,0.0191,0.7626,0,,,,
trade_000358,2025-05-24 20:08:52,META,415.15,50755,0.3312,33.05,1.9629,0.5648,212831091283,26.81,1.1283,-0.0151,0.5127,-0.083,0.4605,0.9973,-0.0096,1.1922,0,,,,
trade_000359,2025-06-12 17:57:17,NFLX,314.29,22932,0.2419,36.19,0.3732,0.3748,626959754756,31.8,1.0336,-0.008,0.7942,-0.0935,0.6336,1.2868,-0.0159,0.987,0,,,,
trade_000360,2025-06-05 08:25:12,GOOGL,278.09,32600,0.9499437936913899,57.76,-0.3332,0.05,294124987208,25.58,1.1088,0.04318547335977593,0.7521,-0.0864,0.5799,0.9308,0.0166,1.0871,1,extreme_volatility,Extreme volatility: 95.0%,Price outside normal Bollinger Bands,Extreme momentum: 4.3%
trade_000361,2025-06-10 14:17:06,JPM,317.48,8149,0.1393,55.33,-0.7306,0.2063,535135516855,26.04,0.8994,0.0374,0.7616,-0.0332,0.4193,1.0981,0.0092,1.1555,0,,,,
trade_000362,2025-06-09 02:25:23,MSFT,311.94,45801,0.3149,58.85,-0.0025,0.5144,354486380888,10.67,0.8437,-0.0349,0.5378,0.0593,0.3438,1.3697,0.0081,1.1521,0,,,,
trade_000363,2025-06-14 03:52:46,JPM,238.42,30986,0.3949,40.44,-0.977,0.708,208285518047,24.17,0.93,0.0343,0.8637,0.068,0.366,0.8941,-0.0119,1.2478,0,,,,
trade_000364,2025-05-29 12:00:34,KO,222.12,12185,0.1488,47.87,1.4736,0.2592,598608214831,24.61,0.8726,-0.02,0.9349,0.0477,0.6991,0.9033,0.0015,1.2008,0,,,,
trade_000365,2025-05-28 00:23:18,WMT,397.46,34383,0.3155,42.75,0.545,0.689,455417034774,28.56,0.8657,0.0291,0.6155,0.041,0.4725,1.3222,0.017,0.9573,0,,,,
trade_000366,2025-06-06 20:03:05,MSFT,75.18,16087,0.3922,35.43,1.12,0.4835,458038483207,24.62,0.8132,-0.0486,0.9741,0.0908,0.4815,1.3573,0.0063,1.2583,0,,,,
trade_000367,2025-05-29 10:09:12,AAPL,389.23,8283,0.2273,39.91,-0.7041,0.239,236023470522,27.42,1.0106,0.0312,0.915,0.0194,0.4724,1.1144,-0.003,0.933,0,,,,
trade_000368,2025-06-08 12:12:13,JPM,442.51,24038,0.1694,60.93,-0.9219,0.7155,549792767908,37.36,0.9285,-0.0441,0.5867,-0.0203,0.3636,1.3647,-0.0094,1.0147,0,,,,
trade_000369,2025-06-05 02:01:27,META,311.37,43476,0.297,32.4,-1.4128,0.7384,382758901108,30.17,1.1997,-0.0361,0.6509,0.0426,0.5954,1.1015,-0.0156,0.8388,0,,,,
trade_000370,2025-06-17 21:10:47,WMT,72.01,1259,0.1829,65.14,-1.1183,0.2464,874626088516,27.5,0.8123,-0.0386,0.9615,-0.0337,0.4424,1.2477,0.0148,1.0912,0,,,,
trade_000371,2025-06-07 11:53:30,JPM,217.01,45176,0.104,58.4,1.8352,0.4122,835410594829,14.07,0.9441,-0.0233,0.7408,-0.0433,0.4949,1.216,-0.0138,1.1203,0,,,,
trade_000372,2025-06-14 21:32:13,META,392.89,24240,0.29,65.6,-1.5865,0.6094,328019650953,38.58,0.8441,0.0406,0.9563,0.0516,0.64,1.3751,-0.0064,0.7892,0,,,,
trade_000373,2025-06-19 09:19:27,PG,266.31,33910,0.1243,68.55,-0.0882,0.5214,145777353424,31.11,1.1435,-0.0381,0.82,-0.0881,0.5408,1.3037,-0.0154,1.1086,0,,,,
trade_000374,2025-05-25 06:32:27,KO,248.66,18238,0.1985,53.08,1.1509,0.6934,362069880134,16.5,0.8684,0.0037,0.938,-0.0829,0.6772,1.2015,-0.0057,1.1459,0,,,,
trade_000375,2025-05-24 22:03:29,META,222.49,27724,0.1378,36.06,1.7694,0.2318,923956873455,22.09,0.9276,0.0306,0.5875,-0.0609,0.4244,1.0237,-0.0003,0.875,0,,,,
trade_000376,2025-06-14 14:59:09,JNJ,380.17,38039,0.349,68.89,0.5502,0.7104,8125255404,26.93,0.8778,-0.0346,0.5203,-0.0247,0.3615,1.1336,0.0134,1.1718,0,,,,
trade_000377,2025-06-09 07:49:09,XOM,130.05,18643,0.302,53.72,-0.1656,0.7901,972615274642,35.28,0.8225,-0.0256,0.9588,0.0041,0.6637,0.8185,0.0091,0.7731,0,,,,
trade_000378,2025-06-17 00:44:17,AMZN,81.59,20547,0.3912,41.75,-1.5024,0.7692,601901499911,28.52,0.8919,-0.0015,0.6414,0.0133,0.6841,1.0235,0.0183,1.2995,0,,,,
trade_000379,2025-06-04 08:56:08,NFLX,276.53,36950,0.1373,61.37,-1.7435,0.6442,750093221759,34.56,0.9212,0.0108,0.9078,0.0086,0.3707,1.0385,0.0199,0.939,0,,,,
trade_000380,2025-06-15 04:20:06,AAPL,294.88,33950,0.1073,45.03,1.8101,0.2052,830889346126,35.22,0.922,-0.046,0.8428,0.0194,0.3081,0.9265,-0.0087,0.7725,0,,,,
